time,dx,dy
2000,6,0
2000,7,-1
2000,6,-1
2000,7,0
2000,5,-1
2000,7,0
2000,7,-1
2000,7,-1
2000,7,-1
2000,8,-1
2000,9,0
2000,7,-1
2000,7,-1
2000,8,-1
2000,7,-1
2000,8,0
2000,7,-2
2000,6,0
2000,7,-1
2000,8,-1
2000,7,-1
2000,8,-1
2000,8,-1
2000,9,-1
2000,8,-1
2000,8,-1
2000,9,-1
2000,8,-1
2000,13,-2
2000,9,-1
2000,10,-1
2000,6,-1
2000,10,-1
2000,9,-1
2000,9,-1
2000,9,-1
2000,9,-1
2000,10,-1
2000,8,-1
2000,11,-1
2000,8,-1
2000,7,-2
2000,7,-1
2000,5,0
2000,7,-1
2000,4,-1
2000,5,-1
2000,6,0
2000,6,-1
2000,7,-2
2000,9,-2
2000,7,-1
2000,7,-1
2000,6,-1
2000,6,-1
2000,6,-2
2000,6,-1
2000,6,-1
2000,6,-1
2000,6,-1
2000,7,-1
2000,6,-1
2000,7,-1
2000,6,-1
2000,6,-1
2000,6,-2
2000,6,-1
2000,6,-1
2000,6,-1
2000,4,-1
2000,6,-2
2000,6,-1
2000,7,-1
2000,5,-2
2000,7,-2
2000,6,-1
2000,6,-2
2000,6,-1
2000,5,-1
2000,6,-2
2000,7,-2
2000,7,-2
2000,5,-1
2000,6,-1
2000,6,-2
2000,6,-1
2000,6,-2
2000,6,-1
2000,5,-1
2000,6,-2
2000,6,-1
2000,5,-2
2000,5,-1
2000,4,-1
2000,6,-2
2000,5,-2
2000,6,-1
2000,6,-2
2000,5,-1
2000,6,-2
2000,6,-2
2000,5,-1
2000,7,-2
2000,5,-1
2000,7,-2
2000,7,-1
2000,6,-2
2000,6,-2
2000,5,-1
2000,5,-2
2000,6,-2
2000,4,-1
2000,6,-1
2000,6,-2
2000,7,-2
2000,7,-1
2000,6,-2
2000,7,-2
2000,6,-2
2000,7,-1
2000,6,-1
2000,7,-2
2000,5,-1
2000,6,-2
2000,7,-2
2000,6,-1
2000,6,-3
2000,9,-2
2000,6,-2
2000,6,-2
2000,5,-1
2000,5,-2
2000,7,-2
2000,5,-2
2000,5,-2
2000,7,-2
2000,5,-2
2000,7,-3
2000,6,-2
2000,4,-2
2000,6,-2
2000,6,-2
2000,6,-3
2000,6,-2
2000,6,-2
2000,8,-3
2000,7,-3
2000,5,-1
2000,6,-3
2000,5,-1
2000,6,-3
2000,5,-1
2000,5,-3
2000,6,-2
2000,6,-2
2000,6,-2
2000,5,-1
2000,7,-3
2000,5,-1
2000,5,-2
2000,5,-1
2000,6,-3
2000,6,-2
2000,5,-3
2000,6,-2
2000,6,-3
2000,7,-2
2000,6,-2
2000,6,-2
2000,8,-4
2000,7,-1
2000,6,-3
2000,6,-1
2000,6,-3
2000,5,-2
2000,8,-2
2000,8,-2
2000,7,-3
2000,7,-2
2000,7,-2
2000,7,-3
2000,7,-3
2000,6,-2
2000,7,-3
2000,7,-3
2000,7,-3
2000,6,-2
2000,7,-2
2000,6,-3
2000,7,-3
2000,4,-2
2000,7,-3
2000,6,-3
2000,8,-2
2000,8,-4
2000,7,-2
2000,7,-2
2000,7,-3
2000,7,-2
2000,7,-2
2000,8,-4
2000,8,-3
2000,7,-3
2000,6,-2
2000,7,-3
2000,8,-4
2000,7,-2
2000,6,-3
2000,7,-2
2000,6,-3
2000,8,-2
2000,6,-3
2000,7,-2
2000,6,-2
2000,7,-3
2000,6,-3
2000,7,-3
2000,8,-3
2000,7,-4
2000,7,-3
2000,7,-3
2000,8,-4
2000,9,-4
2000,8,-3
2000,7,-3
2000,6,-3
2000,4,-2
2000,5,-2
2000,5,-3
2000,6,-2
2000,5,-3
2000,7,-3
2000,7,-3
2000,7,-4
2000,7,-2
2000,6,-4
2000,6,-3
2000,3,-1
2000,4,-2
2000,4,-2
2000,5,-1
2000,6,-3
2000,4,-2
2000,6,-3
2000,7,-3
2000,6,-3
2000,7,-3
2000,6,-3
2000,7,-3
2000,8,-4
2000,6,-3
2000,5,-3
2000,5,-2
2000,5,-3
2000,4,-2
2000,4,-1
2000,5,-3
2000,4,-2
2000,4,-2
2000,5,-2
2000,4,-2
2000,5,-2
2000,5,-3
2000,6,-3
2000,5,-2
2000,6,-2
2000,4,-3
2000,5,-2
2000,5,-2
2000,4,-2
2000,5,-2
2000,5,-3
2000,4,-3
2000,5,-1
2000,5,-3
2000,5,-1
2000,5,-3
2000,3,-1
2000,5,-2
2000,4,-2
2000,5,-3
2000,4,-2
2000,5,-2
2000,4,-2
2000,5,-2
2000,6,-3
2000,4,-1
2000,4,-2
2000,5,-2
2000,4,-3
2000,5,0
2000,5,-3
2000,5,-2
2000,4,-2
2000,5,-2
2000,4,-1
2000,5,-2
2000,4,-2
2000,4,-3
2000,6,-3
2000,5,-1
2000,4,-2
2000,5,-3
2000,5,-3
2000,6,-3
2000,5,-2
2000,4,-2
2000,6,-3
2000,6,-4
2000,5,-3
2000,7,-4
2000,9,-5
2000,6,-3
2000,6,-3
2000,6,-3
2000,5,-2
2000,6,-2
2000,5,-2
2000,4,-2
2000,6,-2
2000,5,-3
2000,6,-2
2000,5,-2
2000,4,-3
2000,5,-2
2000,6,-3
2000,5,-2
2000,5,-2
2000,6,-2
2000,6,-2
2000,5,-1
2000,5,-2
2000,5,-2
2000,5,-1
2000,5,-2
2000,5,-2
2000,5,-1
2000,4,-2
2000,5,-2
2000,6,-2
2000,6,-2
2000,6,-3
2000,7,-3
2000,7,-2
2000,6,-2
2000,6,-3
2000,6,-2
2000,5,-2
2000,5,-2
2000,5,-2
2000,6,-2
2000,5,-1
2000,5,-2
2000,5,-1
2000,6,-2
2000,5,-1
2000,6,-1
2000,5,-2
2000,5,0
2000,4,-1
2000,5,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,5,-1
2000,5,-1
2000,4,-2
2000,3,-1
2000,5,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,5,-2
2000,4,-1
2000,4,-1
2000,4,-1
2000,5,-2
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,-1
2000,5,-1
2000,4,-2
2000,6,-1
2000,4,0
2000,4,-2
2000,4,-1
2000,5,-2
2000,4,0
2000,5,-2
2000,4,-1
2000,4,-1
2000,5,-1
2000,4,-1
2000,4,0
2000,5,-1
2000,4,-2
2000,4,-1
2000,5,0
2000,4,-1
2000,3,-1
2000,5,-1
2000,4,-1
2000,4,-1
2000,5,-1
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,5,-2
2000,3,0
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,3,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,3,-1
2000,4,0
2000,3,-1
2000,3,-1
2000,4,0
2000,3,-1
2000,4,-1
2000,4,-1
2000,3,0
2000,4,-1
2000,3,0
2000,3,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,3,0
2000,4,-1
2000,3,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,3,0
2000,4,-1
2000,3,-1
2000,3,0
2000,4,-1
2000,4,0
2000,4,-1
2000,2,0
2000,3,-1
2000,4,0
2000,3,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,0
2000,3,0
2000,4,-1
2000,4,0
2000,3,-2
2000,4,0
2000,4,0
2000,3,-1
2000,4,0
2000,4,-1
2000,3,0
2000,4,0
2000,3,-1
2000,3,0
2000,4,0
2000,3,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,0
2000,3,0
2000,4,0
2000,5,-1
2000,3,0
2000,3,0
2000,4,-1
2000,3,0
2000,4,0
2000,4,-1
2000,3,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,0
2000,3,0
2000,5,-1
2000,3,0
2000,4,0
2000,4,-1
2000,3,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,2,0
2000,4,0
2000,3,0
2000,4,-1
2000,4,0
2000,4,0
2000,3,-1
2000,4,-1
2000,4,0
2000,4,0
2000,5,-1
2000,3,0
2000,4,0
2000,4,0
2000,4,-1
2000,5,0
2000,6,-1
2000,5,0
2000,7,0
2000,5,-1
2000,5,-1
2000,5,0
2000,6,0
2000,5,0
2000,5,0
2000,4,0
2000,6,0
2000,5,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,4,-1
2000,5,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,7,0
2000,6,0
2000,5,0
2000,5,0
2000,6,0
2000,5,0
2000,6,0
2000,4,0
2000,6,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,5,0
2000,6,0
2000,5,0
2000,8,0
2000,7,0
2000,9,0
2000,9,0
2000,9,0
2000,8,0
2000,7,0
2000,7,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,5,0
2000,5,-1
2000,5,0
2000,5,0
2000,6,1
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,6,1
2000,5,0
2000,7,0
2000,4,0
2000,4,0
2000,5,0
2000,4,1
2000,5,0
2000,5,0
2000,5,0
2000,5,0
2000,6,1
2000,4,0
2000,6,0
2000,5,1
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,5,0
2000,5,1
2000,5,0
2000,5,0
2000,4,1
2000,4,0
2000,5,1
2000,3,0
2000,5,0
2000,5,1
2000,5,0
2000,4,1
2000,5,0
2000,7,0
2000,4,1
2000,5,0
2000,5,0
2000,4,1
2000,5,0
2000,4,1
2000,5,0
2000,6,1
2000,4,0
2000,6,1
2000,5,1
2000,5,0
2000,6,1
2000,5,0
2000,5,1
2000,5,0
2000,5,0
2000,4,0
2000,5,1
2000,5,0
2000,6,0
2000,5,0
2000,4,1
2000,6,0
2000,6,0
2000,4,0
2000,5,0
2000,5,0
2000,6,0
2000,4,1
2000,5,0
2000,5,0
2000,5,0
2000,4,0
2000,6,1
2000,5,0
2000,5,0
2000,3,1
2000,5,0
2000,4,1
2000,5,0
2000,6,0
2000,6,1
2000,4,0
2000,4,0
2000,5,0
2000,5,0
2000,5,1
2000,5,0
2000,4,0
2000,7,0
2000,5,0
2000,5,0
2000,6,0
2000,5,0
2000,4,0
2000,5,0
2000,5,0
2000,5,1
2000,6,0
2000,5,0
2000,5,0
2000,6,0
2000,4,0
2000,6,0
2000,6,0
2000,4,0
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,7,1
2000,5,0
2000,6,0
2000,6,0
2000,6,1
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,5,1
2000,7,0
2000,5,0
2000,8,0
2000,3,0
2000,5,0
2000,6,0
2000,6,1
2000,5,0
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,7,0
2000,6,0
2000,7,0
2000,8,0
2000,6,0
2000,6,0
2000,6,0
2000,5,0
2000,6,0
2000,5,0
2000,5,0
2000,7,0
2000,5,1
2000,7,0
2000,5,0
2000,5,0
2000,5,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,6,0
2000,6,0
2000,6,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,6,-1
2000,8,0
2000,9,0
2000,8,0
2000,8,0
2000,8,0
2000,9,0
2000,8,0
2000,7,-1
2000,7,0
2000,6,0
2000,5,0
2000,6,0
2000,6,0
2000,6,0
2000,6,0
2000,6,1
2000,7,0
2000,8,0
2000,5,1
2000,8,0
2000,7,0
2000,7,0
2000,5,0
2000,7,0
2000,7,-1
2000,7,0
2000,6,0
2000,6,0
2000,9,-1
2000,7,0
2000,6,-1
2000,7,0
2000,5,0
2000,7,0
2000,6,0
2000,7,0
2000,6,0
2000,6,0
2000,7,0
2000,6,0
2000,6,0
2000,6,-1
2000,6,0
2000,7,0
2000,6,0
2000,8,0
2000,7,-1
2000,8,0
2000,7,0
2000,7,0
2000,8,-1
2000,8,0
2000,7,0
2000,8,0
2000,7,0
2000,6,0
2000,7,0
2000,7,0
2000,7,0
2000,7,0
2000,7,-1
2000,8,0
2000,7,-1
2000,8,0
2000,7,0
2000,9,-2
2000,7,0
2000,8,0
2000,9,-1
2000,8,0
2000,8,0
2000,8,0
2000,8,0
2000,8,-1
2000,8,0
2000,8,0
2000,8,0
2000,8,-1
2000,6,0
2000,9,-1
2000,7,0
2000,9,-1
2000,8,0
2000,8,-1
2000,9,-1
2000,8,-1
2000,8,-1
2000,9,0
2000,8,0
2000,7,-1
2000,9,0
2000,9,-1
2000,8,0
2000,9,-1
2000,8,-1
2000,9,0
2000,7,-1
2000,8,-1
2000,9,-1
2000,8,-1
2000,9,0
2000,8,-2
2000,9,0
2000,8,-1
2000,8,0
2000,8,0
2000,8,-1
2000,9,-1
2000,8,0
2000,8,0
2000,8,-1
2000,9,-1
2000,8,-1
2000,8,-1
2000,9,-1
2000,9,0
2000,7,-1
2000,8,0
2000,8,0
2000,8,-1
2000,8,-1
2000,10,0
2000,8,-1
2000,9,0
2000,8,-1
2000,7,0
2000,9,0
2000,8,-1
2000,9,-1
2000,9,-1
2000,8,0
2000,10,-1
2000,8,0
2000,11,0
2000,8,0
2000,9,-1
2000,8,0
2000,10,-1
2000,7,0
2000,8,-1
2000,9,-1
2000,7,0
2000,9,0
2000,8,-1
2000,8,0
2000,8,-1
2000,9,0
2000,10,0
2000,9,-1
2000,9,0
2000,6,0
2000,9,-1
2000,8,0
2000,9,0
2000,8,0
2000,9,-1
2000,8,0
2000,9,-1
2000,8,-1
2000,9,0
2000,8,-1
2000,6,-1
2000,9,0
2000,8,-1
2000,10,-1
2000,9,0
2000,9,-1
2000,8,0
2000,7,0
2000,7,0
2000,5,0
2000,7,-1
2000,7,0
2000,11,0
2000,7,-1
2000,7,0
2000,8,-1
2000,8,-1
2000,8,0
2000,5,-1
2000,8,-1
2000,8,0
2000,9,-1
2000,7,-1
2000,8,-1
2000,6,-1
2000,7,-1
2000,7,0
2000,6,0
2000,7,-1
2000,6,0
2000,7,-1
2000,7,0
2000,6,-1
2000,7,0
2000,6,-1
2000,7,0
2000,7,-1
2000,6,0
2000,7,-1
2000,7,-1
2000,6,0
2000,7,-1
2000,6,0
2000,6,-1
2000,7,-1
2000,7,-1
2000,8,0
2000,4,-1
2000,7,0
2000,7,-1
2000,7,-2
2000,7,-1
2000,10,0
2000,6,-1
2000,7,0
2000,6,-1
2000,7,0
2000,4,0
2000,7,0
2000,7,0
2000,6,0
2000,7,0
2000,7,0
2000,8,-1
2000,7,0
2000,6,0
2000,6,0
2000,5,-1
2000,8,0
2000,6,0
2000,6,0
2000,7,-1
2000,7,-1
2000,6,0
2000,5,-1
2000,6,0
2000,7,-1
2000,7,-1
2000,7,-1
2000,6,0
2000,5,0
2000,7,0
2000,7,-1
2000,7,0
2000,6,0
2000,8,0
2000,6,-1
2000,6,0
2000,6,0
2000,6,-1
2000,9,-1
2000,5,0
2000,6,0
2000,6,-1
2000,6,0
2000,6,-1
2000,7,0
2000,6,0
2000,7,-1
2000,6,-1
2000,6,-1
2000,6,0
2000,6,-1
2000,5,0
2000,6,0
2000,6,0
2000,6,-1
2000,6,-1
2000,5,0
2000,5,0
2000,6,-1
2000,5,0
2000,6,-1
2000,6,0
2000,5,-1
2000,4,0
2000,7,0
2000,5,0
2000,6,-1
2000,6,0
2000,6,-1
2000,8,0
2000,6,-1
2000,5,0
2000,6,0
2000,6,-1
2000,7,0
2000,6,0
2000,5,-1
2000,7,0
2000,5,0
2000,6,-1
2000,6,0
2000,5,0
2000,4,-1
2000,5,-1
2000,6,0
2000,6,0
2000,6,0
2000,7,-1
2000,6,0
2000,6,0
2000,7,-1
2000,6,-1
2000,6,0
2000,6,0
2000,6,-1
2000,5,0
2000,7,-1
2000,5,0
2000,5,0
2000,5,0
2000,4,0
2000,5,-1
2000,6,0
2000,5,0
2000,5,0
2000,5,-1
2000,6,0
2000,5,-1
2000,7,-1
2000,4,0
2000,6,-1
2000,5,0
2000,5,-1
2000,6,-1
2000,5,0
2000,5,-1
2000,6,-1
2000,6,-1
2000,6,-1
2000,5,0
2000,6,-1
2000,6,-1
2000,5,-1
2000,6,0
2000,5,-1
2000,5,-1
2000,8,-1
2000,5,0
2000,5,-1
2000,5,-1
2000,4,0
2000,5,0
2000,5,-1
2000,4,0
2000,5,0
2000,4,-1
2000,4,0
2000,4,-1
2000,5,0
2000,5,-1
2000,4,-1
2000,5,0
2000,5,-1
2000,5,0
2000,4,-1
2000,5,-1
2000,6,-1
2000,5,0
2000,5,0
2000,5,-1
2000,5,-1
2000,6,0
2000,5,-1
2000,5,0
2000,5,-1
2000,5,0
2000,4,0
2000,4,-1
2000,5,0
2000,4,0
2000,4,-1
2000,4,0
2000,5,-1
2000,4,0
2000,4,0
2000,5,0
2000,2,-1
2000,5,0
2000,4,0
2000,4,-1
2000,5,-1
2000,4,0
2000,4,-1
2000,5,0
2000,4,0
2000,5,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,-1
2000,6,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,0
2000,5,-1
2000,5,0
2000,5,0
2000,4,0
2000,4,0
2000,5,-1
2000,4,0
2000,5,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,5,0
2000,4,0
2000,4,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,0
2000,3,-2
2000,4,0
2000,3,0
2000,4,-1
2000,4,0
2000,4,-1
2000,3,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,0
2000,3,-1
2000,3,0
2000,4,0
2000,4,-1
2000,3,0
2000,4,-1
2000,3,0
2000,4,0
2000,4,-1
2000,3,0
2000,4,-1
2000,4,0
2000,4,0
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-2
2000,4,0
2000,4,0
2000,3,0
2000,4,-1
2000,4,-1
2000,5,0
2000,2,0
2000,3,-1
2000,6,0
2000,3,-1
2000,5,0
2000,4,-1
2000,4,0
2000,4,-1
2000,5,0
2000,4,-1
2000,4,0
2000,3,-1
2000,4,0
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,5,-1
2000,5,-1
2000,3,0
2000,5,-1
2000,6,-1
2000,4,0
2000,4,-1
2000,5,0
2000,4,-1
2000,5,-1
2000,5,0
2000,6,-1
2000,6,0
2000,3,-1
2000,6,-1
2000,6,0
2000,6,-1
2000,5,-1
2000,7,0
2000,5,0
2000,5,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,3,0
2000,4,0
2000,3,-2
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,0
2000,3,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,3,-1
2000,4,0
2000,3,-1
2000,4,0
2000,4,-1
2000,3,-1
2000,5,-1
2000,4,0
2000,4,-1
2000,3,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,3,0
2000,4,-1
2000,3,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,3,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,3,-1
2000,5,-1
2000,4,-1
2000,3,-1
2000,5,-1
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-2
2000,5,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,0
2000,4,-1
2000,4,-1
2000,5,-1
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,-1
2000,4,0
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,0
2000,4,0
2000,4,-2
2000,4,-1
2000,3,0
2000,4,-1
2000,4,-2
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,4,-2
2000,4,-1
2000,4,-1
2000,4,-1
2000,5,-2
2000,4,0
2000,4,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,4,0
2000,5,-2
2000,4,-2
2000,4,0
2000,5,-2
2000,4,0
2000,5,-2
2000,5,0
2000,4,-2
2000,5,-1
2000,5,-1
2000,4,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,4,-2
2000,4,-1
2000,5,-1
2000,4,-2
2000,4,-1
2000,5,-2
2000,5,-1
2000,5,-1
2000,4,-2
2000,5,-1
2000,4,-2
2000,5,-1
2000,5,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,4,-1
2000,5,-2
2000,4,-1
2000,3,-1
2000,4,-1
2000,4,-1
2000,4,-1
2000,5,-1
2000,5,-2
2000,4,-1
2000,4,-1
2000,5,-1
2000,4,-2
2000,4,0
2000,4,-2
2000,4,-1
2000,4,-1
2000,5,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,5,-2
2000,5,-1
2000,5,-2
2000,5,-1
2000,5,-1
2000,5,-2
2000,5,-1
2000,7,-2
2000,4,-2
2000,5,-1
2000,5,-1
2000,5,-3
2000,5,0
2000,2,-1
2000,6,-3
2000,6,-1
2000,5,-1
2000,5,-2
2000,5,-1
2000,6,-2
2000,5,-2
2000,5,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,4,-2
2000,5,-1
2000,5,-2
2000,3,0
2000,5,-2
2000,5,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,6,-3
2000,4,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,5,-1
2000,5,-2
2000,4,-1
2000,5,-1
2000,6,-2
2000,5,-1
2000,4,-2
2000,6,-2
2000,4,-1
2000,5,-2
2000,5,-2
2000,5,-1
2000,5,-1
2000,4,-1
2000,4,-2
2000,5,-1
2000,4,-1
2000,5,-2
2000,5,-1
2000,5,-2
2000,5,-2
2000,5,-1
2000,7,-2
2000,5,-1
2000,6,-2
2000,5,-2
2000,6,-1
2000,6,-2
2000,5,-1
2000,7,-2
2000,5,-1
2000,6,-2
2000,5,-2
2000,5,-2
2000,6,-2
2000,5,-1
2000,5,-2
2000,5,-1
2000,5,-2
2000,6,-2
2000,5,-1
2000,6,-3
2000,6,-1
2000,5,-1
2000,5,-2
2000,7,-2
2000,5,-2
2000,6,-1
2000,6,-2
2000,5,-2
2000,6,-1
2000,6,-2
2000,7,-2
2000,6,-1
2000,6,-2
2000,6,-2
2000,7,-2
2000,5,-2
2000,7,-1
2000,6,-2
2000,5,-2
2000,7,-1
2000,6,-2
2000,5,-2
2000,7,-1
2000,6,-1
2000,6,-2
2000,6,-2
2000,6,-1
2000,6,-1
2000,6,-2
2000,5,-1
2000,6,-1
2000,5,-2
2000,6,-1
2000,6,-2
2000,5,-1
2000,5,-2
2000,6,-1
2000,7,-2
2000,5,-2
2000,6,0
2000,6,-2
2000,5,-1
2000,5,-2
2000,6,-1
2000,6,-2
2000,6,-1
2000,6,-2
2000,6,-1
2000,6,-1
2000,5,-1
2000,5,-1
2000,6,-2
2000,5,-1
2000,7,-2
2000,6,-1
2000,6,-2
2000,7,-1
2000,6,-1
2000,6,-2
2000,7,-1
2000,8,-1
2000,6,-1
2000,6,-1
2000,7,-2
2000,7,-1
2000,6,-2
2000,7,-1
2000,6,-1
2000,6,-1
2000,6,-2
2000,7,-1
2000,6,-1
2000,7,-1
2000,6,-2
2000,8,-1
2000,5,-1
2000,7,-1
2000,7,-1
2000,6,-1
2000,6,-1
2000,7,-1
2000,7,-1
2000,6,-1
2000,7,-1
2000,7,-1
2000,6,-2
2000,5,-1
2000,7,-1
2000,7,-1
2000,5,-1
2000,7,-1
2000,5,-2
2000,8,-1
2000,6,-1
2000,7,-1
2000,7,-2
2000,7,-1
2000,6,-1
2000,6,-1
2000,7,-2
2000,7,0
2000,4,-1
2000,7,-1
2000,6,-1
2000,6,-1
2000,8,-1
2000,5,-1
2000,8,-1
2000,6,-1
2000,7,-1
2000,6,-2
2000,6,-1
2000,7,-1
2000,6,-1
2000,6,-2
2000,7,-1
2000,6,-1
2000,6,-1
2000,8,-2
2000,7,-1
2000,7,-1
2000,6,-2
2000,8,-1
2000,7,-1
2000,7,-2
2000,6,-1
2000,7,-1
2000,7,-2
2000,7,-1
2000,9,-1
2000,7,-1
2000,6,-1
2000,7,-1
2000,5,-1
2000,7,-1
2000,7,-1
2000,7,-1
2000,8,-1
2000,8,0
2000,6,-1
2000,8,-1
2000,7,-1
2000,6,0
2000,7,-1
2000,6,0
2000,7,-1
2000,7,-1
2000,8,-1
2000,7,-1
2000,10,-1
2000,9,0
2000,9,0
2000,8,-1
2000,8,-1
2000,7,0
2000,6,-1
2000,7,0
2000,7,-1
2000,6,0
2000,7,-1
2000,7,0
2000,10,0
2000,7,0
2000,7,0
2000,8,-1
2000,4,0
2000,7,0
2000,6,-1
2000,8,0
2000,6,-1
2000,6,0
2000,8,-1
2000,8,0
2000,8,-1
2000,7,0
2000,8,-1
2000,9,0
2000,7,0
2000,7,0
2000,7,-1
2000,8,0
2000,9,0
2000,7,0
2000,8,0
2000,6,0
2000,6,0
2000,6,0
2000,7,0
2000,5,0
2000,6,-1
2000,7,0
2000,7,-1
2000,9,0
2000,9,0
2000,8,0
2000,8,0
2000,8,-1
2000,8,0
2000,8,0
2000,6,0
2000,7,0
2000,5,0
2000,7,0
2000,7,0
2000,7,0
2000,8,0
2000,8,0
2000,8,0
2000,8,0
2000,7,0
2000,7,0
2000,8,0
2000,7,0
2000,7,0
2000,8,0
2000,9,0
2000,7,0
2000,8,0
2000,8,0
2000,10,0
2000,8,1
2000,8,0
2000,9,0
2000,8,0
2000,7,0
2000,8,1
2000,8,0
2000,7,0
2000,8,0
2000,8,1
2000,6,0
2000,7,0
2000,7,1
2000,8,1
2000,6,0
2000,8,0
2000,8,0
2000,8,0
2000,9,1
2000,7,0
2000,8,0
2000,7,0
2000,8,2
2000,6,0
2000,8,0
2000,10,0
2000,11,1
2000,11,1
2000,8,1
2000,7,0
2000,7,1
2000,6,0
2000,6,1
2000,7,0
2000,6,1
2000,7,0
2000,6,1
2000,8,0
2000,7,1
2000,6,2
2000,8,0
2000,6,2
2000,6,1
2000,7,0
2000,6,1
2000,6,1
2000,5,1
2000,7,0
2000,6,0
2000,7,1
2000,7,1
2000,6,1
2000,8,1
2000,6,1
2000,7,2
2000,7,1
2000,5,0
2000,6,1
2000,6,0
2000,6,2
2000,5,0
2000,7,1
2000,7,1
2000,7,1
2000,7,1
2000,5,2
2000,7,1
2000,6,1
2000,5,1
2000,7,1
2000,6,0
2000,5,1
2000,6,1
2000,6,2
2000,7,0
2000,8,2
2000,6,1
2000,6,2
2000,5,1
2000,7,1
2000,5,1
2000,6,2
2000,6,0
2000,6,2
2000,6,2
2000,6,0
2000,6,2
2000,5,1
2000,5,1
2000,6,1
2000,6,2
2000,6,1
2000,6,1
2000,6,1
2000,6,1
2000,7,1
2000,5,1
2000,5,2
2000,6,0
2000,5,1
2000,6,1
2000,5,2
2000,6,1
2000,5,2
2000,7,2
2000,6,2
2000,7,1
2000,5,1
2000,7,2
